Comuna;Link;Tipo_Vivienda;Valor_CLP;N_Habitaciones;N_Baños;N_Estacionamientos;Total_Superficie_M2;Superficie_Construida_M2;Valor_UF;Dirección;Quién_Vende;Corredor
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/hamiltoncamino-la-posada/3117837;Casa;1699200000;4;4;0;2480;720;59.000;Las Condes, Hamilton/Camino La Posada;Alonso Baeza Rivera y Cía. Ltda. (Kennedy);Alonso Baeza Rivera y Cía. Ltda. (Kennedy)
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/las-condesasgeneral-blanche/3725146;Casa;748800000;4;3;0;1023;396;26.000;Las Condes, Las Condesas/General Blanche;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/los-militares/2861639;Casa;316800000;3;2;0;150;75;11.000;Las Condes, Los Militares;Cata Brochet Propiedades;Cata Brochet Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/francisco-de-asis/1488561;Casa;1008000000;5;4;0;1650;290;35.000;Las Condes, Francisco de Asis;Vivaqui Propiedades;Vivaqui Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/fray-bernardo-la-cabana/3017419;Casa;748800000;5;4;0;840;270;26.000;Las Condes, Fray Bernardo / La Cabaña;Cata Brochet Propiedades;Cata Brochet Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/la-foresta/3017428;Casa;640800000;5;5;0;1300;280;22.250;Las Condes, La foresta;Cata Brochet Propiedades;Cata Brochet Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/elegante-casa-familiar-en-colina-miravalle-los-dominicos/2786219;Casa;1051200000;6;6;6;1525;492;36.500;Las Condes, Elegante casa Familiar en Colina Miravalle, Los Domínicos;María Francisca Lilienfeld;Vende Dueño/a
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/atalaya/3508699;Casa;1008000000;6;6;0;1390;740;35.000;Las Condes, Atalaya;Vivaqui Propiedades;Vivaqui Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/carlos-pena-otaeguicolina-del-peumo/3725303;Casa;575712000;6;5;0;804;420;19.990;Las Condes, Carlos Peña Otaegui/Colina del Peumo;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/felix-de-amestilas-pataguas/3467854;Casa;440640000;4;3;0;185;213;15.300;Las Condes, Félix de Amesti/Las Pataguas;Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario);Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario)
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/quinchamalilimavida/3725310;Casa;676800000;5;5;0;1475;421;23.500;Las Condes, Quinchamalí/Limavida;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/padre-hurtado-nortelas-verbenas/3625885;Casa;330000000;5;3;1;165;135;11.458;Las Condes, Padre hurtado  norte/las verbenas;Alonso Baeza Rivera y Cía. Ltda. (Kennedy);Alonso Baeza Rivera y Cía. Ltda. (Kennedy)
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/colon-hernando-de-magallanes/3503977;Casa;2040000000;5;3;0;800;340;70.828;Las Condes, Colon / Hernando de Magallanes;Vivaqui Propiedades;Vivaqui Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/rotonda-las-florescampanario/2278188;Casa;892800000;4;4;0;1280;304;31.000;Las Condes, Rotonda las flores/campanario;Francisco Vial Propiedades;Francisco Vial Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/las-condesasquebrada-honda/3725827;Casa;745919712;4;4;0;1111;273;25.900;Las Condes, Las Condesas/Quebrada Honda;Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario);Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario)
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/camino-del-observatoriolos-pintores/3725140;Casa;915840000;4;4;0;1600;500;31.800;Las Condes, Camino Del Observatorio/Los Pintores;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/camino-mirasol-camino-el-albageneral-blanche-los-dominicos/3565072;Casa;705600000;6;4;0;870;400;24.500;Las Condes, Camino Mirasol - Camino El Alba/General Blanche - Los Domínicos;Carlos Hurtado Rogers;Hurtado Propiedades S.A.
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/las-ananucasquinchamali/3725778;Casa;906883200;6;5;0;1315;410;31.489;Las Condes, Las Añañucas/Quinchamali;Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario);Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario)
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/camino-la-fuente-lado-colegio-redland-school-anla-foresta/3056846;Casa;835200000;4;5;0;1400;500;29.000;Las Condes, Camino la fuente lado colegio redland school an/la foresta -;Alonso Baeza Rivera y Cía. Ltda. (Kennedy);Alonso Baeza Rivera y Cía. Ltda. (Kennedy)
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/la-foresta-mirasol/2686976;Casa;676800000;5;4;0;860;320;23.500;Las Condes, La Foresta - Mirasol;Cata Brochet Propiedades;Cata Brochet Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/los-pintores-camino-el-olivar/3504214;Casa;1000000000;3;3;0;1580;140;34.720;Las Condes, Los pintores / Camino El Olivar;Vivaqui Propiedades;Vivaqui Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/atalaya/2437065;Casa;1008000000;6;6;4;1020;474;35.000;Las Condes, Atalaya;VERONICA IOB FUENTES;Vende Dueño/a
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/excelente-ubicacionotonal-oriente/3708250;Casa;747360000;6;4;0;820;300;25.950;Las Condes, Excelente ubicación/otoñal oriente;Francisco Vial Propiedades;Francisco Vial Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/impresionantecamino-la-posada/3401800;Casa;1195200000;4;4;0;1606;480;41.500;Las Condes, Impresionante/camino la posada;Francisco Vial Propiedades;Francisco Vial Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/tiruacamarico/3724951;Casa;820512000;4;4;0;850;265;28.490;Las Condes, Tirúa/Camarico;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/colina-la-gloria/2437627;Casa;1062720000;6;7;5;830;426;36.900;Las Condes, Colina La Gloria;VERONICA IOB FUENTES;Vende Dueño/a
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/las-condesas/1966398;Casa;676800000;5;4;0;845;277;23.500;Las Condes, Las Condesas;Vivaqui Propiedades;Vivaqui Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/casa-2-pisos-en-excelente-sector-residencial/3525724;Casa;180000000;4;2;0;98;109;6.250;Las Condes, Casa 2 Pisos en excelente sector residencial;Corretajes Prosal Ltda.;Corretajes Prosal
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/las-condes/3727733;Casa;110000000;2;2;1;56;56;3.819;Las Condes, Las condes;Patricia Navarro;Enfoque Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/san-jose-de-la-sierralimavida/2501482;Casa;865879453;5;5;0;1208;413;30.063;Las Condes, San José de la Sierra/Limavida;Jorge Pablo Caro Propiedades;Jorge Pablo Caro Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/polobandacarlos-alrvarado/2521024;Casa;541440000;5;4;0;786;220;18.800;Las Condes, Polobanda/carlos alrvarado;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/pasaje-cerrado-a-pasos-verbo-villa-mariamartin-zamora-malaga/3524232;Casa;388800000;3;2;0;140;150;13.500;Las Condes, Pasaje cerrado  a pasos verbo, villa maria/martin zamora/ malaga;Francisco Vial Propiedades;Francisco Vial Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/colegio-wenlock-carlos-pena-otaegui/3570999;Casa;720000000;5;4;0;1150;300;25.000;Las Condes, Colegio Wenlock - Carlos Peña Otaegui;Cata Brochet Propiedades;Cata Brochet Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/paul-harris-gran-jardin-800-metrosclinica-las-condes-charles-hamilton/3593463;Casa;532800000;6;4;0;800;255;18.500;Las Condes, Paul harris-    gran jardin 800 metros/clinica las condes   - charles hamilton;Alonso Baeza Rivera y Cía. Ltda. (Kennedy);Alonso Baeza Rivera y Cía. Ltda. (Kennedy)
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/metro-los-dominicospadre-hurtado-sur/3688251;Casa;285000000;4;2;0;167;136;9.895;Las Condes, Metro Los Dominicos/Padre Hurtado Sur;Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario);Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario)
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/cardenal-newman-bocaccio/2372303;Casa;547200000;4;4;0;796;260;19.000;Las Condes, Cardenal Newman / Bocaccio;Vivaqui Propiedades;Vivaqui Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/sector-camino-el-alba/2883302;Casa;604800000;4;3;3;1000;400;21.000;Las Condes, Sector Camino El Alba;Francisco Bello;Vende Dueño/a
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/atalaya7carlos-pena-otaegui/2362615;Casa;777600000;7;5;0;1200;490;27.000;Las Condes, Atalaya7Carlos Peña Otaegui;Vivaqui Propiedades;Vivaqui Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/casa-de-2-pisos-en-camino-la-vina/3734637;Casa;1440000000;7;5;0;1980;590;50.000;Las Condes, Casa de 2 pisos en Camino La Viña;Armacima LImitada;Armacima Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/colegio-redlandlas-tortolas/3725286;Casa;705600000;4;3;0;1150;268;24.500;Las Condes, Colegio Redland/Las Tortolas;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/jose-alcalde-delanosanta-blanca/2507925;Casa;1123200000;5;3;0;2385;340;39.000;Lo Barnechea, Jose Alcalde Delano/Santa Blanca;Francisco Vial Propiedades;Francisco Vial Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-el-cajoncamino-el-alto/3725011;Casa;662112000;5;4;0;2200;380;22.990;Lo Barnechea, Camino el cajón/camino el alto;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/arrayan-pastor-fernandez/3559611;Casa;633600000;4;3;0;175;175;22.000;Lo Barnechea, Arrayan, Pastor Fernandez;Piren Propiedades;Piren Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/lomas-suavesfalda-larga/2477705;Casa;420480000;4;3;0;3000;280;14.600;Lo Barnechea, Lomas Suaves/Falda Larga;Mauricio Pino Propiedades;Mauricio Pino Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/condominiopastor-fernandez/3557819;Casa;633600000;4;2;0;8915;215;22.000;Lo Barnechea, Condominio/pastor fernandez;Francisco Vial Propiedades;Francisco Vial Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/la-gavilla-camino-el-yunquehuinganal/2850000;Casa;671040000;4;3;0;1658;233;23.300;Lo Barnechea, La Gavilla / Camino El Yunque/Huinganal;Propiedades Jose Fco. Montalva y Cía. Ltda.;Propiedades Jose Fco. Montalva y Cía. Ltda.
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-los-refugiosloma-suave/3725176;Casa;662371200;3;2;0;5000;227;22.999;Lo Barnechea, Camino Los Refugios/Loma Suave;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/club-de-golf-lomas-de-la-dehesa/3415486;Casa;864000000;6;4;4;1450;450;30.000;Lo Barnechea, Club de Golf Lomas de La Dehesa;Macarena Jarpa Simpfendorfer;Jarpa Corredores
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-real-punta-de-aguilasel-golf-de-manquehue/3421052;Casa;1872000000;5;5;0;1900;804;65.000;Lo Barnechea, Camino Real / Punta de Aguilas/El Golf de Manquehue /;Alonso Baeza Rivera y Cía. Ltda. (Kennedy);Alonso Baeza Rivera y Cía. Ltda. (Kennedy)
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/las-condeslucas-araya/3482560;Casa;386496000;4;3;0;253;139;13.420;Lo Barnechea, Las condes/lucas araya;Eduardo Guiloff;Guiloff & Gia. Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/refugios-del-arrayancamino-del-estero/3725915;Casa;814435200;6;6;0;1780;427;28.279;Lo Barnechea, Refugios del Arrayán/Camino del Estero;Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario);Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario)
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/bernardo-larrain-cotapospedro-lira-urquieta/2558681;Casa;864000000;4;6;0;1400;500;30.000;Lo Barnechea, Bernardo Larrain Cotapos/Pedro Lira Urquieta;Jorge Pablo Caro Propiedades;Jorge Pablo Caro Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-el-refugiocamino-el-arrayan/3593373;Casa;648000000;4;3;0;5000;480;22.500;Lo Barnechea, Camino el Refugio/Camino el Arrayan;Alonso Baeza Rivera y Cía. Ltda. (Kennedy);Alonso Baeza Rivera y Cía. Ltda. (Kennedy)
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/pastor-fernandezel-remanso/3725203;Casa;858211200;4;3;0;5600;300;29.799;Lo Barnechea, Pastor Fernández/El Remanso;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/cerro-la-palomacerro-punta-de-damas/3725098;Casa;892224000;4;4;0;1600;420;30.980;Lo Barnechea, Cerro La Paloma/Cerro Punta de Damas;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/sector-los-nogales/2240528;Casa;907200000;6;5;0;1400;530;31.500;Lo Barnechea, Sector Los Nogales;Cata Brochet Propiedades;Cata Brochet Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-el-cajon-el-arrayan/3017407;Casa;518400000;4;2;0;3600;260;18.000;Lo Barnechea, Camino El Cajón - El Arrayán;Cata Brochet Propiedades;Cata Brochet Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/el-huinganal-colegio-mayflower/2546160;Casa;863712000;9;6;0;1700;500;29.990;Lo Barnechea, El Huinganal / Colegio Mayflower;Cata Brochet Propiedades;Cata Brochet Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/sector-el-huinganal/3052583;Casa;357120000;4;3;0;100;140;12.400;Lo Barnechea, Sector El Huinganal;Cata Brochet Propiedades;Cata Brochet Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-los-trapenses-la-dehesa/3710242;Casa;1209600000;5;7;0;1600;600;42.000;Lo Barnechea, Camino Los Trapenses, La Dehesa;Cata Brochet Propiedades;Cata Brochet Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/colegio-huinganalcamino-del-yunque/3725969;Casa;448185600;4;4;0;240;160;15.562;Lo Barnechea, Colegio Huinganal/Camino del Yunque;Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario);Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario)
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-gran-vistamalalhue/2713758;Casa;849600000;4;5;0;1330;370;29.500;Lo Barnechea, Camino Gran Vista/Malalhue;Francisco Vial Propiedades;Francisco Vial Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/el-golf-de-manquehue/2437930;Casa;1108800000;6;5;0;1272;512;38.500;Lo Barnechea, El Golf de Manquehue;Schumacher Propiedades;Schumacher Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/jose-alcalde-delanoclinica-alemana/3726080;Casa;1007712000;6;5;0;2000;620;34.990;Lo Barnechea, Jose Alcalde Delano/Clínica Alemana;Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario);Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario)
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/los-juglaresav-panoramica-sur/3724868;Casa;748800000;7;5;0;1407;495;26.000;Lo Barnechea, Los Juglares/Av Panoramica Sur;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/avda-la-dehesabernardo-larrain-cv/2729291;Casa;1065600000;4;3;0;2000;525;37.000;Lo Barnechea, Avda la dehesa/bernardo larraín cv;Cristian Vial Propiedades;Cristian Vial Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/el-rodeo-huinganal/3505205;Casa;417600000;5;3;0;0;0;14.500;Lo Barnechea, El Rodeo/ Huinganal;Vivaqui Propiedades;Vivaqui Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/condominio-el-arrayan-oportunidadvalle-escondido-oportunidad/3533007;Casa;630720000;5;4;0;5100;420;21.900;Lo Barnechea, Condominio  el arrayan oportunidad/valle escondido -oportunidad;Alonso Baeza Rivera y Cía. Ltda. (Kennedy);Alonso Baeza Rivera y Cía. Ltda. (Kennedy)
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-el-huinganalcamino-del-yunque/3725055;Casa;774720000;5;4;0;2001;370;26.900;Lo Barnechea, Camino el Huinganal/Camino del Yunque;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/el-arrayan/2448006;Casa;748800000;4;3;0;5000;490;26.000;Lo Barnechea, El arrayán;Cata Brochet Propiedades;Cata Brochet Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/international-school/3392996;Casa;1008000000;3;3;1;3500;400;35.000;Lo Barnechea, International School;Cata Brochet Propiedades;Cata Brochet Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-la-villacamino-turistico/3728591;Casa;1292832000;7;7;0;3500;700;44.890;Lo Barnechea, Camino La Villa/Camino Turístico;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-el-cajoncamino-las-acacias/3725075;Casa;454752000;3;3;0;2200;255;15.790;Lo Barnechea, Camino El Cajón/Camino Las Acacias;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/contralmirante-fernadez-viallo-barnechea/3422962;Casa;936000000;4;4;0;1630;330;32.500;Lo Barnechea, Contralmirante fernadez vial/lo barnechea;Alonso Baeza Rivera y Cía. Ltda. (Kennedy);Alonso Baeza Rivera y Cía. Ltda. (Kennedy)
