Nitrogen;Phosphorus;Potassium;Temperature;Humidity;pH_Value;Rainfall;Crop
5;18;14;331.056.981;9.348.447.453;7.434.118.807;1.191.709.113;Orange
29;25;14;3.049.183.837;904.582.865;7.781.988.584;1.133.302.105;Orange
33;12;15;3.025.578.031;9.203.272.799;6.052.318.465;1.167.173.125;Orange
8;16;6;1.222.816.189;9.026.457.428;7.106.650.373;1.084.161.706;Orange
15;14;8;1.001.081.312;9.022.399.223;622.094.286;1.193.941.064;Orange
16;7;8;2.279.196.751;9.060.901.895;6.420.457.311;1.165.084.074;Orange
0;12;7;2.018.432.263;9.065.458.473;6.969.249.676;1.168.130.969;Orange
5;25;6;3.072.119.881;9.401.331.956;6.011.302.181;1.068.118.019;Orange
6;8;11;2.435.590.861;9.239.651.663;6.600.948.788;1.196.946.577;Orange
10;5;5;2.121.306.973;9.135.349.216;7.817.846.496;1.129.834.361;Orange
1;17;6;1.078.689.755;9.138.411.917;68.198.271;1.175.293.447;Orange
1;30;10;1.189.925.671;9.134.663.797;7.291.405.641;1.035.771.468;Orange
0;23;15;2.256.664.172;9.337.488.907;7.598.729.065;1.098.585.753;Orange
24;27;9;1.886.883.219;9.324.688.124;6.157.135.092;1.193.936.976;Orange
36;11;13;1.734.083.741;9.304.897.191;71.917.274;1.127.194.284;Orange
40;21;8;3.490.665.289;9.287.820.148;7.418.761.774;1.021.906.333;Orange
40;22;6;2.453.610.067;9.190.997.228;6.488.221.135;1.159.787.989;Orange
32;18;13;138.377.282;9.174.780.462;6.044.167.236;1.079.873.218;Orange
9;10;10;223.551.049;9.352.211.892;6.010.391.864;1.015.164.589;Orange
13;16;8;3.474.004.942;9.312.316.972;6.949.838.549;1.001.967.854;Orange
15;9;11;1.154.785.707;9.414.861.001;7.907.956.251;1.088.289.171;Orange
29;11;5;2.313.338.811;9.194.670.335;7.639.788.459;1.044.224.145;Orange
1;15;9;2.998.364.695;9.455.239.717;753.350.946;1.153.560.318;Orange
18;5;11;2.087.947.369;9.093.756.231;6.251.586.885;1.024.550.786;Orange
14;22;9;1.724.944.623;9.113.772.765;6.543.191.814;1.125.090.516;Orange
33;15;7;1.583.388.699;9.168.293.851;7.651.225.301;1.097.571.416;Orange
4;6;7;2.301.014.302;9.111.764.246;6.708.889.665;1.126.738.296;Orange
17;16;14;1.639.624.284;9.218.151.927;6.625.538.653;102.944.161;Orange
12;20;10;2.445.132.792;9.310.527.686;6.528.354.932;1.094.711.098;Orange
34;29;8;3.187.859.192;9.115.248.149;6.450.640.306;1.053.437.825;Orange
39;28;10;3.134.920.143;9.148.247.612;7.181.907.673;1.091.549.823;Orange
31;25;12;1.805.142.392;9.003.969.587;7.016.482.298;1.117.793.889;Orange
12;6;8;3.084.835.031;9.286.773.675;6.388.617.138;1.074.142.681;Orange
12;29;13;2.245.616.931;9.152.781.832;757.125.447;1.180.069.295;Orange
26;11;11;1.370.319.166;9.095.589.386;7.609.348.255;1.062.944.879;Orange
19;24;15;2.048.954.522;9.372.485.075;7.137.136.973;1.118.391.951;Orange
39;21;9;1.320.844.373;9.402.769.434;6.354.022.554;1.062.696.156;Orange
16;29;13;3.231.944.397;9.367.804.556;6.196.907.944;1.176.236.473;Orange
36;29;13;2.068.185.224;9.091.510.525;7.829.507.245;1.097.513.927;Orange
37;23;12;3.152.675.982;9.050.621.806;6.395.258.356;1.131.169.398;Orange
39;9;15;2.535.467.646;9.181.183.218;7.992.041.984;1.167.555.937;Orange
31;5;14;1.766.545.409;9.169.865.887;6.583.411.671;1.106.857.506;Orange
18;12;8;1.259.093.977;9.181.668.769;6.206.053.072;1.193.916.718;Orange
20;20;10;1.186.631.922;9.368.394.562;6.976.997.772;106.060.149;Orange
5;8;5;1.103.367.937;9.222.706.805;6.562.594.972;1.127.715.925;Orange
20;8;12;252.990.432;9.496.419.851;7.260.416.405;1.179.733.424;Orange
25;21;11;3.223.797.837;9.015.406.807;6.460.044.778;1.047.052.254;Orange
14;19;14;1.768.408.797;9.435.815.354;6.699.164.936;1.080.638.166;Orange
37;18;12;102.708.877;9.019.147.747;7.401.121.811;1.066.955.204;Orange
26;15;6;1.722.034.507;9.478.797.376;6.912.033.409;1.080.054.343;Orange
13;22;5;19.667.056;9.050.096.668;7.764.040.111;1.001.737.964;Orange
32;25;9;1.035.609.594;9.375.652.041;7.796.034.006;1.011.456.947;Orange
19;7;9;27.255.435;9.171.369.387;6.969.883.483;101.139.435;Orange
28;7;9;345.917.846;9.213.229.786;6.730.757.538;1.155.650.287;Orange
24;30;11;3.239.523.995;9.451.768.464;6.601.395.755;11.325.373;Orange
7;17;10;1.016.431.299;9.122.320.999;6.465.913.274;106.362.551;Orange
18;23;8;2.149.118.657;9.343.949.693;641.354.791;1.014.819.888;Orange
7;20;12;1.653.460.397;9.476.759.975;6.475.275.337;1.100.447.896;Orange
20;23;11;318.520.694;9.012.220.323;6.407.715.561;1.099.455.062;Orange
18;14;11;2.804.799.508;9.000.621.688;6.550.814.117;1.171.311.498;Orange
34;11;10;3.175.048.899;9.459.551.226;736.220.835;1.151.989.301;Orange
20;29;10;2.907.412.717;9.327.189.064;736.549.204;1.007.896.871;Orange
37;24;13;1.914.381.903;9.071.037.456;78.546.243;1.080.230.792;Orange
12;8;10;1.614.820.285;914.448.027;7.995.848.977;1.074.287.664;Orange
34;10;14;3.405.296.914;9.205.811.721;6.725.600.855;1.168.020.848;Orange
6;13;9;3.451.423.957;9.056.151.463;7.786.725.333;1.183.271.968;Orange
27;30;5;3.271.748.548;9.054.608.254;7.656.978.112;113.328.978;Orange
13;8;12;2.516.296.632;9.254.736.032;7.105.904.818;1.143.117.197;Orange
6;7;7;2.768.167.318;9.447.316.879;7.199.106.204;1.139.995.146;Orange
40;17;15;2.135.093.384;909.492.967;7.871.063.004;1.070.862.095;Orange
31;26;9;1.169.894.639;9.325.638.873;7.566.165.721;1.032.005.992;Orange
61;68;50;3.521.462.816;9.149.725.058;6.793.245.417;2.430.745.066;Papaya
58;46;45;4.239.413.392;9.079.028.064;6.576.261.427;8.846.607.497;Papaya
45;47;55;384.191.628;9.114.220.381;6.751.452.932;1.192.653.877;Papaya
39;65;53;3.533.294.932;9.211.508.608;6.560.743.093;2.356.133.585;Papaya
31;68;45;4.292.325.255;9.007.600.528;6.938.313.356;1.962.408.242;Papaya
70;68;45;3.383.508.569;9.285.470.152;6.991.626.158;2.034.044.028;Papaya
68;62;50;3.320.258.348;9.276.437.927;6.977.700.268;1.975.282.582;Papaya
34;65;47;2.348.546.973;9.371.043.692;6.833.768.535;1.917.760.562;Papaya
38;68;54;2.933.710.543;9.081.781.439;6.739.170.045;2.020.572.747;Papaya
69;64;47;4.021.199.348;9.450.766.912;6.993.473.247;1.866.762.324;Papaya
58;51;47;4.213.473.976;9.170.445.386;6.757.470.637;197.402.901;Papaya
59;47;53;3.286.316.618;914.618.874;6.850.663.232;47.271.547;Papaya
44;64;54;2.980.744.318;9.138.048.469;674.274.935;2.327.046.126;Papaya
56;57;48;3.156.213.762;930.484.859;6.506.120.752;6.362.250.788;Papaya
69;60;54;3.632.268.069;9.306.134.398;698.992.719;1.411.736.926;Papaya
56;58;49;3.713.165.026;9.460.761.797;669.215.564;1.724.788.062;Papaya
49;55;53;384.418.717;9.363.739.039;6.544.029.776;7.771.566.883;Papaya
38;51;52;3.266.160.599;9.078.931.681;6.927.803.911;7.885.085.502;Papaya
54;65;47;2.792.765.919;9.155.594.211;6.721.835.879;1.499.107.557;Papaya
57;57;51;3.901.793.345;9.148.815.629;699.223.441;1.058.841.531;Papaya
39;52;53;3.251.247.398;9.465.904.123;6.704.204.398;5.107.048.113;Papaya
58;67;45;3.872.382.798;9.172.514.851;6.702.424.548;6.262.377.075;Papaya
61;64;52;4.330.204.933;9.283.405.443;6.641.098.708;110.562.229;Papaya
34;62;55;2.758.548.913;9.072.526.502;6.585.346.229;2.385.008.779;Papaya
31;48;45;4.078.881.819;9.290.951.393;6.563.134.737;1.327.923.586;Papaya
47;46;52;2.319.451.074;9.140.301.608;6.502.289.473;2.063.999.208;Papaya
32;68;52;3.268.067.385;9.261.715.632;6.800.321.319;2.488.592.986;Papaya
36;59;46;3.428.879.307;9.361.082.872;6.721.130.543;1.272.509.777;Papaya
61;51;51;3.930.050.027;9.416.193.416;6.574.677.594;1.209.512.466;Papaya
70;54;46;3.973.149.053;9.112.220.596;6.919.342.407;1.227.628.653;Papaya
44;56;49;3.923.342.464;9.125.589.286;6.519.779.583;644.478.499;Papaya
34;68;51;2.734.734.861;9.417.756.725;6.687.088.098;4.035.153.141;Papaya
50;59;47;4.076.998.685;9.209.278.584;6.747.975.732;2.098.678.411;Papaya
39;70;52;2.626.559.543;9.079.668.055;665.149.129;5.949.373.381;Papaya
34;61;49;2.812.971.499;933.210.737;6.502.675.132;1.178.201.907;Papaya
44;60;55;342.804.607;9.055.561.637;6.825.371.185;9.854.047.745;Papaya
31;62;52;337.960.155;9.300.754.254;699.104.104;182.026.807;Papaya
65;62;51;3.153.243.779;9.087.394.933;6.511.624.841;2.070.735.119;Papaya
44;57;53;4.230.495.821;9.051.431.779;693.172.108;74.876.786;Papaya
50;47;48;2.463.676.897;9.061.964.344;6.712.772.333;2.182.299.187;Papaya
43;50;48;2.828.222.883;9.137.059.792;663.016.515;1.792.720.807;Papaya
60;46;53;2.448.620.746;9.298.254.537;6.761.953.186;18.349.095;Papaya
70;68;55;4.284.609.252;9.463.548.176;6.691.202.286;788.099.639;Papaya
59;62;52;4.367.549.305;9.310.887.229;6.608.667.684;1.038.235.658;Papaya
60;58;51;4.207.213.781;9.292.203.105;6.840.802.254;1.657.412.972;Papaya
42;60;47;3.346.873.719;9.212.746.225;6.834.808.348;1.368.277.041;Papaya
35;66;47;317.018.373;9.166.232.213;6.953.439.161;4.883.810.592;Papaya
34;65;48;4.141.968.393;9.003.863.107;6.665.024.508;1.993.096.432;Papaya
36;54;46;4.254.744.013;9.494.482.086;6.662.875.839;2.144.103.848;Papaya
39;64;52;2.891.842.453;9.463.676.767;6.678.695.788;6.368.794.608;Papaya
37;52;47;4.308.022.702;9.390.305.729;654.277.684;2.118.529.059;Papaya
33;47;46;2.920.300.896;9.396.834.049;6.839.443.833;2.094.083.305;Papaya
34;48;48;4.104.224.355;9.137.258.067;6.805.277.038;181.527.598;Papaya
49;54;50;2.562.446.619;9.318.240.298;6.762.522.087;9.726.336.657;Papaya
40;65;49;3.532.876.402;9.106.138.506;6.678.449.318;1.639.069.365;Papaya
68;52;49;2.442.561.272;9.227.749.066;6.577.192.175;6.335.298.768;Papaya
50;46;52;3.118.298.415;9.021.646.909;6.734.005.648;5.401.872.359;Papaya
65;63;50;3.188.342.554;913.256.535;6.524.459.342;7.927.201.575;Papaya
40;49;47;4.293.368.602;911.756.748;6.501.521.192;2.463.613.268;Papaya
42;53;48;2.311.407.669;9.431.994.776;6.758.479.569;2.315.153.161;Papaya
49;55;51;2.487.212.063;9.390.560.147;6.676.578.778;1.351.694.525;Papaya
59;62;49;4.336.051.537;9.335.191.636;6.941.496.806;114.778.071;Papaya
63;58;47;2.683.054.058;9.075.379.971;6.864.143.752;1.446.656.444;Papaya
70;65;52;3.042.012.134;9.312.659.793;6.583.528.529;7.595.295;Papaya
63;50;52;2.864.555.584;9.322.642.604;6.751.747.609;1.158.163.936;Papaya
40;64;47;3.250.037.548;9.347.888.842;6.893.509.446;7.173.759.526;Papaya
63;58;50;4.303.714.283;946.428.898;6.720.744.449;415.856.585;Papaya
45;58;49;3.010.773.379;9.034.546.355;6.827.812.549;7.524.521.981;Papaya
66;69;47;2.369.212.243;9.361.055.571;6.912.299.695;8.753.393.983;Papaya
54;67;52;3.567.667.332;9.330.641.944;6.586.107.335;1.413.381.168;Papaya
69;67;52;2.771.948.962;9.443.877.142;6.827.305.908;8.283.061.083;Papaya
67;68;49;3.526.824.831;9.238.282.957;6.821.774.589;1.498.488.208;Papaya
45;57;47;2.316.855.863;9.078.821.158;6.656.458.831;1.616.892.093;Papaya
56;50;52;3.308.706.051;9.225.197.542;6.770.384.816;881.300.769;Papaya
70;50;53;374.620.912;9.044.967.809;6.933.809.743;1.723.458.448;Papaya
44;47;45;3.873.218.907;9.473.613.484;6.579.441.304;218.142.147;Papaya
50;60;47;3.257.720.726;9.274.889.453;692.791.761;937.942.847;Papaya
52;51;53;3.838.231.475;9.310.378.595;6.985.804.083;2.102.735.346;Papaya
35;68;45;4.293.605.359;9.009.448.142;6.612.429.546;2.348.466.111;Papaya
68;69;52;2.565.492.304;9.274.501.561;6.813.383.387;5.295.477.913;Papaya
32;55;52;3.758.899.717;9.199.740.365;69.677.596;1.596.577.388;Papaya
32;55;51;2.960.718.808;9.315.642.801;657.398.033;6.268.710.535;Papaya
48;62;47;2.534.756.111;9.302.871.078;6.803.094.965;1.744.012.337;Papaya
39;69;53;259.300.384;9.302.357.765;6.964.955.435;2.418.202.079;Papaya
49;61;45;3.276.795.887;9.457.377.401;6.764.213.299;2.404.795.923;Papaya
48;57;54;2.902.328.049;9.020.396.783;6.617.703.178;1.268.069.869;Papaya
69;66;49;4.000.439.101;9.017.015.833;652.711.001;9.211.877.372;Papaya
53;55;55;3.332.315.744;9.125.271.223;6.709.668.804;234.496.633;Papaya
38;61;52;3.122.790.131;9.494.021.378;6.620.729.882;4.644.279.118;Papaya
57;64;55;2.668.386.496;929.585.411;6.583.760.499;6.250.689.682;Papaya
51;57;55;2.470.528.368;9.014.732.171;6.676.407.337;1.084.103.158;Papaya
56;65;45;382.016.825;9.397.379.963;6.751.298.936;2.180.908.814;Papaya
54;66;52;3.656.769.731;9.379.503.425;6.867.554.147;1.044.218.596;Papaya
58;55;47;2.605.375.792;9.369.111.672;6.742.490.027;2.406.863.901;Papaya
68;70;54;3.129.986.342;9.276.039.164;6.986.228.647;5.477.830.202;Papaya
42;59;55;4.010.207.731;9.435.110.201;6.979.102.243;1.491.199.989;Papaya
43;64;47;3.858.954.491;9.158.076.549;6.825.664.782;1.022.708.231;Papaya
35;67;49;4.131.330.062;911.508.798;6.617.066.674;2.397.427.554;Papaya
56;59;55;3.703.551.903;9.179.430.166;6.551.892.638;1.885.181.422;Papaya
39;64;53;230.124.018;9.107.355.541;6.598.860.305;2.083.357.976;Papaya
18;30;29;267.627.493;9.286.056.895;6.420.018.717;2.245.903.664;Coconut
37;23;28;2.561.294.367;943.138.837;5.740.054.567;2.243.206.759;Coconut
13;28;33;28.130.115;9.564.807.631;5.686.972.967;1.510.761.899;Coconut
2;21;35;2.502.887.163;9.153.720.922;6.293.662.363;1.798.248.944;Coconut
10;18;35;2.779.797.651;9.964.573.002;6.381.975.465;1.816.942.283;Coconut
7;11;32;2.925.902.906;9.511.294.697;5.542.169.139;1.847.624.496;Coconut
39;5;31;2.710.134.661;9.369.979.946;5.551.963.184;1.509.502.632;Coconut
34;6;27;2.584.726.298;9.092.669.463;5.860.740.481;1.478.888.994;Coconut
31;30;29;2.658.580.443;9.098.617.591;5.558.807.063;1.788.116.076;Coconut
25;7;35;2.838.503.882;9.918.843.684;555.771.171;1.896.711.349;Coconut
16;18;26;2.843.647.052;9.181.320.717;5.568.365.926;1.455.414.413;Coconut
26;10;33;2.827.298.134;9.693.649.473;607.071.786;1.988.234.862;Coconut
27;8;32;2.700.648.436;9.646.168.931;5.627.860.549;1.443.331.315;Coconut
37;18;30;2.763.551.259;9.934.854.917;638.488.418;1.579.171.537;Coconut
19;15;34;2.629.644.905;9.965.809.151;5.685.889.066;2.159.195.049;Coconut
0;19;33;271.326.009;9.523.797.989;6.234.458.417;2.047.206.567;Coconut
31;20;26;2.556.567.803;9.761.361.544;6.443.168.642;1.997.936.345;Coconut
9;17;32;2.594.951.662;9.340.548.703;5.842.317.989;1.720.540.491;Coconut
22;11;29;2.803.380.598;9.501.630.593;5.955.742.971;2.180.055.713;Coconut
31;6;26;2.912.859.129;9.130.924.833;5.741.367.375;1.572.388.553;Coconut
34;6;30;270.828.252;9.700.155.491;5.948.342.571;1.717.575.545;Coconut
24;6;32;2.811.321.494;9.001.734.526;6.387.067.562;1.724.813.641;Coconut
1;8;26;275.136.304;9.418.955.816;5.562.911.913;1.566.732.553;Coconut
31;13;33;2.763.834.933;9.548.763.389;585.971.872;2.055.463.111;Coconut
10;9;28;2.901.256.899;9.401.014.388;6.282.955.073;1.500.500.312;Coconut
36;27;26;2.658.413.917;9.578.923.137;625.449.571;1.716.262.299;Coconut
38;24;33;2.828.905.147;9.700.396.405;5.973.853.124;1.429.403.233;Coconut
11;6;25;2.869.164.799;9.665.248.672;6.081.568.052;1.789.635.457;Coconut
16;14;30;2.970.931.288;9.630.484.325;637.466.756;2.098.453.993;Coconut
33;14;35;2.714.865.285;9.666.355.213;6.027.707.171;1.492.433.497;Coconut
16;6;29;2.928.725.038;9.195.614.918;5.868.285.082;1.321.491.176;Coconut
32;11;31;2.506.871.967;9.331.410.447;6.205.931.638;1.348.419.069;Coconut
38;14;30;2.692.449.525;9.120.106.019;5.570.745.386;1.949.022.136;Coconut
8;6;33;2.827.804.288;9.364.761.266;6.095.261.013;1.719.457.959;Coconut
23;6;33;2.918.032.562;9.273.041.222;6.025.789.594;2.049.603.677;Coconut
29;25;35;283.575.072;9.164.509.299;5.542.873.799;1.607.306.991;Coconut
24;14;33;2.938.072.512;9.327.565.685;6.366.219.551;2.185.241.851;Coconut
32;12;30;2.539.241.091;9.808.951.196;5.579.845.008;218.080.385;Coconut
30;25;31;2.631.270.635;9.862.048.026;5.804.965.067;2.081.181.381;Coconut
14;21;35;2.952.501.367;9.191.185.319;6.121.005.506;1.943.100.272;Coconut
27;22;29;2.883.214.859;9.217.170.353;6.000.248.647;1.454.172.387;Coconut
40;5;29;2.848.444.906;9.776.865.458;5.820.978.791;160.389.421;Coconut
17;11;32;2.874.013.335;9.339.676.499;5.620.733.794;1.567.650.823;Coconut
30;30;35;2.500.872.392;9.559.224.018;6.001.936.419;1.658.092.179;Coconut
28;10;30;298.690.834;9.114.723.422;6.305.740.522;1.927.678.575;Coconut
39;7;29;2.754.273.211;9.459.086.121;6.362.544.111;1.502.012.138;Coconut
32;20;35;2.652.166.434;9.838.227.669;5.588.655.387;1.446.261.698;Coconut
7;15;32;2.503.512.351;9.589.739.958;6.182.232.762;174.796.583;Coconut
29;17;29;2.920.394.909;9.566.997.327;5.959.493.188;2.112.506.267;Coconut
34;15;34;2.705.826.457;9.110.510.371;5.677.282.678;2.247.006.953;Coconut
14;23;25;2.618.552.389;9.696.637.916;5.612.122.797;1.354.186.222;Coconut
18;19;29;2.759.376.845;9.248.519.606;6.206.077.742;1.628.432.736;Coconut
7;21;35;2.576.011.662;9.465.830.608;5.764.812.076;1.312.451.414;Coconut
24;27;34;2.887.862.994;9.511.320.315;6.203.376.525;1.450.583.117;Coconut
39;29;29;2.650.908.611;9.448.414.544;6.143.662.699;1.998.778.403;Coconut
29;8;28;2.687.037.587;9.172.546.257;6.100.429.497;2.144.128.874;Coconut
10;24;27;2.757.283.516;9.490.485.697;5.708.409.601;1.459.298.935;Coconut
0;29;32;2.805.912.437;983.670.985;5.868.255.858;1.716.516.396;Coconut
32;11;31;2.951.611.558;9.256.492.864;6.461.225.827;1.312.116.167;Coconut
37;10;32;2.896.318.258;9.516.333.673;6.165.084.855;222.803.013;Coconut
20;29;27;2.509.897.688;9.236.099.489;6.047.044.342;1.577.592.626;Coconut
31;29;35;271.872.282;9.219.906.776;6.137.102.505;1.413.220.576;Coconut
17;30;27;2.903.065.024;9.079.093.862;5.894.027.065;2.055.720.367;Coconut
1;12;30;27.754.298;9.594.643.831;556.222.383;1.310.900.076;Coconut
6;13;29;2.731.155.708;9.996.906.006;5.832.608.028;2.018.258.633;Coconut
15;28;32;2.884.270.971;9.964.328.526;6.218.571.874;2.244.016.682;Coconut
27;24;29;2.661.423.461;9.697.300.803;6.142.010.637;191.006.688;Coconut
3;23;30;2.970.143.197;9.565.754.365;6.078.807.239;2.151.968.037;Coconut
8;26;26;2.554.759.871;9.164.194.826;5.702.484.758;212.867.626;Coconut
20;28;26;2.637.978.453;9.149.882.979;5.547.594.847;1.670.470.997;Coconut
26;18;27;2.745.907.759;9.290.736.493;5.836.075.368;1.421.430.003;Coconut
1;6;35;2.702.269.204;9.571.935.435;6.231.662.767;1.471.682.459;Coconut
27;30;31;2.898.545.306;9.073.966.792;5.718.120.393;1.488.398.374;Coconut
23;7;34;261.055.118;9.152.421.214;5.852.038.202;1.341.279.669;Coconut
0;26;31;250.707.247;9.502.156.793;5.547.933.273;1.929.036.306;Coconut
38;6;25;2.554.963.273;9.692.786.777;6.156.259.104;1.912.996.157;Coconut
25;12;26;2.856.973.521;9.567.906.668;6.436.314.406;1.348.370.348;Coconut
40;5;32;2.607.010.807;967.036.223;5.981.169.595;143.533.473;Coconut
0;19;31;2.551.791.333;9.438.420.565;6.271.952.833;1.787.297.725;Coconut
26;9;32;259.490.364;9.473.860.514;6.470.465.614;1.441.571.109;Coconut
35;30;34;282.974.764;9.541.122.824;6.141.502.001;1.824.482.352;Coconut
19;30;30;2.956.549.169;9.140.896.307;5.826.381.164;2.248.315.729;Coconut
31;13;33;2.969.952.329;9.521.224.392;6.342.463.714;1.483.003.692;Coconut
17;29;26;2.614.162.144;9.328.415.295;6.071.897.347;1.954.115.025;Coconut
2;30;30;2.600.175.125;9.479.998.418;6.331.051.715;209.540.094;Coconut
30;13;25;2.715.116.142;9.148.889.469;6.413.184.638;1.649.182.225;Coconut
8;15;33;2.897.318.719;9.809.861.043;550.158.009;2.139.011.021;Coconut
18;12;35;2.613.958.446;9.638.580.769;6.338.720.873;1.313.387.935;Coconut
8;28;30;2.551.618.488;9.433.465.411;6.015.672.239;1.351.272.491;Coconut
40;22;29;2.755.821.802;9.998.187.601;5.735.364.307;1.746.256.481;Coconut
27;10;33;2.781.132.822;9.748.410.555;6.465.906.333;1.540.621.221;Coconut
21;20;31;2.560.033.702;997.240.104;5.855.457.599;1.658.248.732;Coconut
3;9;35;2.691.641.934;9.984.671.638;6.318.552.973;2.256.323.656;Coconut
22;16;27;291.797.902;9.027.214.288;6.006.784.979;1.889.252.083;Coconut
27;8;30;2.644.600.063;9.829.937.782;6.008.386.283;2.212.258.168;Coconut
22;8;33;2.843.572.863;958.840.407;5.665.785.202;2.039.283.708;Coconut
28;27;32;2.894.099.669;9.300.109.012;5.764.615.485;1.917.723.087;Coconut
23;21;26;2.645.488.737;9.345.042.636;5.901.495.544;1.492.220.255;Coconut
37;5;34;2.579.490.531;9.384.150.618;5.779.032.666;1.524.238.712;Coconut
19;26;29;2.693.141.945;9.880.313.612;567.154.928;1.665.712.879;Coconut
133;47;24;2.440.228.894;7.919.732.001;7.231.324.765;908.022.356;Cotton
136;36;20;2.309.595.631;8.486.275.707;6.925.412.377;7.129.581.071;Cotton
104;47;18;239.656.349;7.697.696.717;7.633.437.412;9.075.616.738;Cotton
133;47;23;2.488.738.107;7.562.137.159;6.827.354.668;8.976.050.416;Cotton
126;38;23;2.536.243.778;8.363.276.077;6.176.716.425;8.843.618.918;Cotton
126;50;19;2.469.457.084;817.358.876;6.628.722.836;7.858.494.391;Cotton
113;41;20;250.017.188;8.053.965.818;7.256.877.571;9.632.600.992;Cotton
121;45;22;2.245.942.937;8.130.681.027;6.443.785.385;6.423.026.638;Cotton
121;47;16;2.360.564.038;7.929.573.149;7.723.240.151;7.249.800.885;Cotton
129;60;22;2.458.453.146;7.912.404.171;5.947.448.589;7.194.608.134;Cotton
107;45;25;230.865.933;8.355.546.146;7.227.745.516;7.184.080.724;Cotton
122;59;18;235.000.992;8.363.488.952;6.219.469.084;7.981.328.183;Cotton
140;38;15;241.472.953;7.588.298.598;6.021.439.523;6.991.563.467;Cotton
102;49;21;2.469.315.538;8.484.422.454;6.253.343.655;89.799.462;Cotton
111;40;25;24.484.692;8.444.932.014;6.187.455.799;9.094.342.484;Cotton
131;35;18;2.449.112.609;8.224.415.809;7.057.693.366;6.402.949.379;Cotton
135;43;16;2.347.986.888;8.173.049.149;6.720.449.769;8.676.287.924;Cotton
100;46;18;2.418.586.246;7.604.203.958;6.431.689.506;6.908.056.728;Cotton
123;39;24;2.500.755.095;7.817.952.126;7.453.106.264;8.606.411.872;Cotton
117;56;15;2.599.237.426;770.543.546;7.368.258.226;891.188.212;Cotton
121;36;24;2.366.457.347;8.169.105.088;7.352.401.887;9.936.898.373;Cotton
101;58;18;2.566.891.439;8.138.103.349;6.652.143.699;7.859.595.817;Cotton
107;42;24;2.204.612.876;8.462.978.302;6.144.631.795;8.600.758.678;Cotton
100;41;22;224.204.752;8.455.794.703;7.318.802.162;9.346.595.573;Cotton
125;39;21;2.503.149.561;8.221.276.599;7.954.629.324;950.191.318;Cotton
105;60;23;2.353.371.386;7.721.705.554;6.207.652.157;8.754.004.943;Cotton
102;46;19;2.277.076.388;825.993.307;6.631.005.298;8.149.543.437;Cotton
131;49;22;2.549.848.236;799.751.579;7.306.918.817;6.705.961.949;Cotton
139;35;15;25.248.679;834.630.147;5.898.293.044;8.655.517.751;Cotton
108;36;19;2.278.249.615;7.751.235.009;7.238.566.893;6.461.444.234;Cotton
118;45;23;2.337.044.424;7.743.198.948;7.977.651.226;7.167.870.701;Cotton
107;51;22;2.486.560.781;7.822.080.815;5.983.075.895;7.956.866.268;Cotton
125;60;17;2.414.386.157;8.451.591.287;6.785.723.961;8.036.146.974;Cotton
113;37;20;2.503.300.222;7.904.368.718;7.393.441.155;9.710.087.029;Cotton
131;52;16;2.365.724.079;8.447.601.498;6.486.068.274;8.854.479.121;Cotton
115;48;16;2.554.359.718;8.409.229.796;7.175.934.962;8.894.245.493;Cotton
113;38;25;2.200.085.141;7.947.270.984;7.388.265.888;9.042.224.164;Cotton
111;41;18;2.364.328.417;781.258.666;610.539.819;8.096.157.332;Cotton
111;53;19;2.396.436.009;7.802.763.149;6.419.536.555;8.463.148.859;Cotton
122;48;16;2.465.425.757;756.350.708;6.307.585.854;6.182.980.133;Cotton
108;46;17;243.017.998;8.487.668.973;693.221.485;650.247.867;Cotton
132;41;22;2.429.144.926;8.102.453.404;7.810.865.753;9.041.694.635;Cotton
103;42;17;2.429.470.232;8.461.527.627;6.527.541.661;8.105.902.285;Cotton
133;50;25;2.572.180.042;8.119.666.206;7.569.454.601;9.993.100.821;Cotton
127;37;18;2.487.663.664;7.630.050.373;7.041.065.585;919.223.468;Cotton
110;39;25;2.260.612.115;7.734.264.002;7.208.795.456;7.513.617.229;Cotton
131;38;19;2.386.814.008;7.568.339.729;6.814.341.946;904.547.185;Cotton
108;38;24;2.341.022.496;7.643.836.957;7.442.217.061;7.882.199.603;Cotton
122;40;17;2.496.440.768;8.131.677.618;6.854.558.957;8.003.995.829;Cotton
111;50;15;2.516.820.129;8.030.351.815;7.884.550.475;8.462.419.032;Cotton
140;40;17;2.272.767.171;7.707.598.065;6.006.085.786;7.755.176.318;Cotton
100;40;20;2.245.145.981;7.625.674.874;7.432.043.735;8.684.998.693;Cotton
123;50;16;2.304.920.461;7.553.835.214;6.498.052.108;7.065.644.296;Cotton
107;36;21;2.529.250.148;7.566.653.335;6.205.263.534;6.264.174.227;Cotton
118;50;19;2.295.604.064;8.233.733.678;6.360.812.227;6.648.339.303;Cotton
103;51;20;2.280.213.132;8.414.668.447;7.046.607.434;916.389.565;Cotton
133;57;19;2.354.234.715;7.598.203.329;7.947.011.366;8.412.536.744;Cotton
129;47;20;2.441.212.325;8.080.343.786;6.281.913.858;9.860.457.373;Cotton
116;52;19;2.294.276.687;7.537.170.612;6.114.525.877;6.708.022.574;Cotton
114;40;23;2.553.676.123;8.113.668.716;6.753.978.061;954.262.599;Cotton
131;60;17;2.532.023.717;8.179.475.917;7.425.041.316;8.346.532.547;Cotton
